player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
228800,/player/228800/emily-alvarado/230009,23,9,2023-01-13,E. Alvarado,Emily Alvarado,GK,81,87,33000000.0,750.0,24,1998-06-09,180,72,2218.0,Feminine Division 1,1.0,116040.0,Stade de Reims W,GK,1.0,,2021-07-18,2027.0,83,Mexico,113010.0,SUB,1.0,Right,2,1,1,Medium/Medium,Normal (170-185),Yes,75900000.0,,Comes For Crosses,,,,,,,14,20,14,32,14,26,23,13,24,29,44,39,40,73,58,57,71,35,70,11,30,19,15,39,22,42.0,20,18,20,81,81,76,81,83,42.0,33+2,33+2,33+2,30,32,32,32,30,32+2,32+2,32+2,31+2,31+2,31+2,31+2,31+2,29+2,30+2,30+2,30+2,29+2,28+2,30+2,30+2,30+2,28+2,80+2,https://cdn.sofifa.net/players/228/800/23_120.png
231347,/player/231347/marion-torrent/230009,23,9,2023-01-13,M. Torrent,Marion Torrent,"RWB, RB, CM",81,81,22000000.0,1000.0,30,1992-04-17,164,53,2218.0,Feminine Division 1,1.0,116037.0,Montpellier W,RCM,4.0,,2009-09-30,2026.0,18,France,113003.0,SUB,4.0,Right,3,3,2,High/Medium,Normal (170-),Yes,46200000.0,,"Leadership, Team Player",69.0,58.0,73.0,77.0,80.0,71.0,81,52,67,80,45,75,67,53,78,80,71,68,71,81,86,69,64,77,68,63,75,81,65,54,59,76.0,77,85,83,13,10,8,13,16,,68+2,68+2,68+2,71,70,70,70,71,71+2,71+2,71+2,73+2,74+2,74+2,74+2,73+2,79+2,79+2,79+2,79+2,79+2,79+2,77+2,77+2,77+2,79+2,20+2,https://cdn.sofifa.net/players/231/347/23_120.png
233244,/player/233244/esther-gonzalez-rodriguez/230009,23,9,2023-01-13,Esther González,Esther González Rodríguez,ST,81,81,,,29,1992-12-08,163,55,,,,,,,,,,,45,Spain,113012.0,ST,9.0,Right,4,3,1,High/Medium,Normal (170-),No,,,,77.0,84.0,68.0,78.0,30.0,70.0,58,89,78,77,80,80,49,63,58,83,77,77,68,81,69,80,75,72,64,79,82,18,86,78,71,62.0,24,29,30,10,6,13,9,11,,81,81,81,79,82-1,82-1,82-1,79,79+2,79+2,79+2,77+2,71+2,71+2,71+2,77+2,55+2,54+2,54+2,54+2,55+2,52+2,49+2,49+2,49+2,52+2,17+2,https://cdn.sofifa.net/players/233/244/23_120.png
233364,/player/233364/stina-blackstenius/230009,23,9,2023-01-13,S. Blackstenius,Emma Stina Blackstenius,ST,81,84,34000000.0,1000.0,26,1996-02-05,174,65,2216.0,Women's Super League,1.0,116009.0,Arsenal W,ST,25.0,,2022-01-19,2023.0,46,Sweden,113008.0,SUB,11.0,Right,4,4,3,High/Medium,Normal (170-185),Yes,74000000.0,,"Finesse Shot, Outside Foot Shot",86.0,83.0,60.0,80.0,38.0,74.0,53,86,57,66,80,85,64,55,43,80,83,89,68,80,67,86,60,75,84,78,52,36,86,67,65,80.0,43,32,26,9,16,13,15,11,,81+3,81+3,81+3,78,80,80,80,78,76+3,76+3,76+3,75+3,67+3,67+3,67+3,75+3,58+3,54+3,54+3,54+3,58+3,55+3,51+3,51+3,51+3,55+3,20+3,https://cdn.sofifa.net/players/233/364/23_120.png
236640,/player/236640/lynn-williams/230009,23,9,2023-01-13,L. Williams,Lynn Raenie Williams,ST,81,81,,,29,1993-05-21,172,62,,,,,,,,,,,95,United States,113009.0,SUB,6.0,Right,3,4,1,High/Medium,Normal (170-185),No,,#Acrobat,"Injury Prone, Early Crosser, Long Shot Taker (AI), Speed Dribbler (AI)",89.0,81.0,73.0,79.0,46.0,72.0,73,82,81,78,75,74,70,70,69,82,89,89,86,80,80,83,91,84,70,77,59,46,84,71,86,83.0,40,42,38,14,8,14,8,10,,81,81,81,80,80,80,80,80,79+2,79+2,79+2,79+2,74+2,74+2,74+2,79+2,66+2,62+2,62+2,62+2,66+2,63+2,57+2,57+2,57+2,63+2,18+2,https://cdn.sofifa.net/players/236/640/23_120.png
242796,/player/242796/lucia-garcia-cordoba/230009,23,9,2023-01-13,Lucía García,Lucía García Córdoba,ST,81,85,37500000.0,1000.0,23,1998-07-14,165,56,2216.0,Women's Super League,1.0,116012.0,Manchester United W,SUB,17.0,,2022-07-26,2024.0,45,Spain,,,,Right,4,3,2,High/Low,Normal (170-),No,81600000.0,,"Speed Dribbler (AI), Technical Dribbler (AI)",89.0,81.0,65.0,81.0,33.0,62.0,58,83,72,81,79,83,64,58,56,82,88,89,78,73,78,80,66,69,69,82,34,29,86,52,68,81.0,39,22,17,16,13,16,11,8,,81+2,81+2,81+2,79,80,80,80,79,77+2,77+2,77+2,76+2,68+2,68+2,68+2,76+2,56+2,52+2,52+2,52+2,56+2,53+2,46+2,46+2,46+2,53+2,19+2,https://cdn.sofifa.net/players/242/796/23_120.png
243261,/player/243261/andi-sullivan/230009,23,9,2023-01-13,A. Sullivan,Andi Maureen Sullivan,CDM,81,84,,,26,1995-12-20,168,57,,,,,,,,,,,95,United States,113009.0,CDM,17.0,Right,3,3,1,Medium/Medium,Lean (170-),No,,,"Injury Prone, Long Passer (AI), Team Player",68.0,64.0,75.0,77.0,79.0,78.0,56,56,57,84,50,76,73,63,82,82,67,68,66,72,76,75,62,79,80,74,74,79,56,75,80,83.0,83,83,73,9,14,8,10,17,,67+2,67+2,67+2,70,71,71,71,70,74+2,74+2,74+2,72+2,78+2,78+2,78+2,72+2,75+2,80+2,80+2,80+2,75+2,75+2,76+2,76+2,76+2,75+2,19+2,https://cdn.sofifa.net/players/243/261/23_120.png
243769,/player/243769/margaret-purce/230009,23,9,2023-01-13,M. Purce,Margaret Purce,RM,81,81,,,26,1995-09-18,163,56,,,,,,,,,,,95,United States,113009.0,SUB,23.0,Right,3,4,1,Medium/Medium,Normal (170-),No,,#Speedster,Technical Dribbler (AI),93.0,76.0,76.0,78.0,42.0,71.0,78,80,50,79,67,79,74,51,74,75,92,93,84,77,79,74,69,81,75,73,50,46,82,75,58,68.0,38,41,43,8,10,14,14,14,,76+2,76+2,76+2,80,79,79,79,80,79+2,79+2,79+2,80+1,74+2,74+2,74+2,80+1,66+2,62+2,62+2,62+2,66+2,63+2,53+2,53+2,53+2,63+2,19+2,https://cdn.sofifa.net/players/243/769/23_120.png
244059,/player/244059/katja-snoeijs/230009,23,9,2023-01-13,K. Snoeijs,Katja Snoeijs,ST,81,84,34500000.0,1000.0,25,1996-08-31,172,63,2216.0,Women's Super League,1.0,116016.0,Everton W,ST,25.0,,2022-07-18,2024.0,34,Netherlands,,,,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,75000000.0,,Solid Player,80.0,81.0,70.0,79.0,43.0,69.0,57,84,76,85,76,81,64,56,66,83,78,82,72,72,65,79,76,82,70,80,48,38,87,66,73,79.0,41,41,31,9,11,16,15,10,,81+2,81+2,81+2,78,80,80,80,78,79+2,79+2,79+2,77+2,74+2,74+2,74+2,77+2,61+2,60+2,60+2,60+2,61+2,59+2,54+2,54+2,54+2,59+2,18+2,https://cdn.sofifa.net/players/244/059/23_120.png
245177,/player/245177/leticia-lia-medeiros-resende/230009,23,9,2023-01-13,Letinha Lia,Letícia Lia Medeiros Resende,LB,81,81,,,26,1996-02-29,170,66,,,,,,,,,,,54,Brazil,112999.0,LB,5.0,Left,3,4,1,High/Low,Normal (170-),No,,,,81.0,52.0,70.0,80.0,77.0,74.0,83,42,59,78,70,83,83,40,72,79,84,78,77,79,75,63,63,88,68,58,75,78,72,48,38,80.0,79,78,81,14,13,15,8,14,,67+2,67+2,67+2,73,70,70,70,73,71+2,71+2,71+2,75+2,73+2,73+2,73+2,75+2,81,77+2,77+2,77+2,81,79+2,75+2,75+2,75+2,79+2,20+2,https://cdn.sofifa.net/players/245/177/23_120.png
245194,/player/245194/iris-isabella-orsi-da-silva/230009,23,9,2023-01-13,Isinha Macapá,Íris Isabella Orsi da Silva,RM,81,81,,,34,1988-02-29,164,57,,,,,,,,,,,54,Brazil,112999.0,RM,6.0,Left,5,4,1,High/Medium,Normal (170-),No,,#Acrobat,,89.0,55.0,79.0,81.0,29.0,58.0,85,49,57,78,48,78,85,53,80,80,90,88,90,83,90,64,60,84,44,48,60,40,86,78,78,84.0,17,27,21,10,11,5,6,8,,69+2,69+2,69+2,78,75,75,75,78,77+2,77+2,77+2,80+1,74+2,74+2,74+2,80+1,62+2,57+2,57+2,57+2,62+2,57+2,43+2,43+2,43+2,57+2,17+2,https://cdn.sofifa.net/players/245/194/23_120.png
245199,/player/245199/rebeca-lia-saudera-peixoto/230009,23,9,2023-01-13,Becky Saudera,Rebeca Lia Saudera Peixoto,CDM,81,81,,,30,1992-02-29,170,65,,,,,,,,,,,54,Brazil,112999.0,LCM,8.0,Right,2,3,1,Low/High,Normal (170-),No,,,,66.0,66.0,72.0,69.0,78.0,80.0,56,54,48,83,66,66,58,57,81,71,64,67,68,80,71,80,84,86,72,77,89,84,64,68,66,81.0,80,82,79,15,10,12,13,5,,66+2,66+2,66+2,67,69,69,69,67,71+2,71+2,71+2,69+2,76+2,76+2,76+2,69+2,76+2,80+1,80+1,80+1,76+2,75+2,77+2,77+2,77+2,75+2,18+2,https://cdn.sofifa.net/players/245/199/23_120.png
245830,/player/245830/yui-hasegawa/230009,23,9,2023-01-13,Y. Hasegawa,長谷川 唯,"CM, LM, CDM",81,84,34000000.0,1000.0,25,1997-01-29,156,48,2216.0,Women's Super League,1.0,116017.0,Manchester City W,CM,25.0,,2022-09-08,2025.0,163,Japan,,,,Right,4,4,3,Medium/Medium,Normal (170-),No,74000000.0,#Dribbler,"Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",79.0,78.0,80.0,84.0,54.0,45.0,76,78,48,83,68,88,70,71,81,81,77,80,81,81,88,77,52,75,34,84,34,69,85,81,63,78.0,34,68,45,14,12,14,6,12,,75+3,75+3,75+3,82,81,81,81,82,82+2,82+2,82+2,81+3,81+3,81+3,81+3,81+3,70+3,67+3,67+3,67+3,70+3,67+3,55+3,55+3,55+3,67+3,19+3,https://cdn.sofifa.net/players/245/830/23_120.png
245878,/player/245878/lisa-evans/230009,23,9,2023-01-13,L. Evans,Lisa Catherine Evans,"RW, ST, RWB",81,81,25000000.0,1000.0,30,1992-05-21,166,54,2216.0,Women's Super League,1.0,116014.0,West Ham W,RW,7.0,,2022-07-01,2023.0,42,Scotland,113984.0,SUB,11.0,Right,3,4,3,Medium/Medium,Lean (170-),Yes,52500000.0,,Outside Foot Shot,84.0,74.0,78.0,81.0,46.0,59.0,79,76,47,82,63,81,76,70,68,82,86,82,82,79,90,72,63,79,47,77,63,49,81,80,57,70.0,50,43,37,10,15,8,9,7,,74+3,74+3,74+3,81,79,79,79,81,80+1,80+1,80+1,80+1,75+3,75+3,75+3,80+1,67+3,63+3,63+3,63+3,67+3,63+3,53+3,53+3,53+3,63+3,18+3,https://cdn.sofifa.net/players/245/878/23_120.png
247790,/player/247790/lena-lattwein/230009,23,9,2023-01-13,L. Lattwein,Lena Lattwein,"CAM, CM",81,86,,,22,2000-05-02,176,65,,,,,,,,,,,21,Germany,113004.0,RCM,4.0,Right,4,3,1,Medium/Low,Normal (170-185),No,,,,72.0,74.0,77.0,82.0,54.0,75.0,66,78,60,84,67,84,75,56,72,85,69,74,77,79,79,75,72,74,81,69,63,68,80,83,61,69.0,41,56,54,7,11,11,13,6,,77+2,77+2,77+2,79,80,80,80,79,81+2,81+2,81+2,78+2,78+2,78+2,78+2,78+2,69+2,70+2,70+2,70+2,69+2,66+2,63+2,63+2,63+2,66+2,17+2,https://cdn.sofifa.net/players/247/790/23_120.png
256489,/player/256489/bethany-england/230009,23,9,2023-01-13,B. England,Bethany England,ST,81,81,26500000.0,1000.0,28,1994-06-03,166,59,2216.0,Women's Super League,1.0,116011.0,Tottenham W,SUB,19.0,,2023-01-04,2026.0,14,England,113002.0,SUB,19.0,Right,4,3,3,High/Low,Normal (170-),No,55700000.0,,Power Header,68.0,83.0,67.0,77.0,40.0,70.0,59,85,84,79,80,79,74,60,54,81,66,69,54,76,79,85,71,69,79,81,49,37,84,66,75,78.0,42,29,26,5,6,10,8,14,,81,81,81,75,79,79,79,75,76+3,76+3,76+3,74+3,69+3,69+3,69+3,74+3,57+3,56+3,56+3,56+3,57+3,54+3,52+3,52+3,52+3,54+3,16+3,https://cdn.sofifa.net/players/256/489/23_120.png
259372,/player/259372/athenea-del-castillo/230009,23,9,2023-01-13,Athenea,Athenea del Castillo Belvide,"RW, LW",81,89,,,21,2000-10-24,160,54,,,,,,,,,,,45,Spain,113012.0,LW,10.0,Right,5,4,1,High/Medium,Normal (170-),No,,,"Speed Dribbler (AI), Technical Dribbler (AI)",81.0,76.0,74.0,82.0,23.0,64.0,73,79,77,81,72,86,60,60,57,85,80,81,70,80,73,73,67,78,59,76,60,19,80,80,63,72.0,15,18,15,10,10,11,11,8,,79+2,79+2,79+2,81,81,81,81,81,80+2,80+2,80+2,80+2,72+2,72+2,72+2,80+2,56+2,51+2,51+2,51+2,56+2,51+2,42+2,42+2,42+2,51+2,18+2,https://cdn.sofifa.net/players/259/372/23_120.png
261740,/player/261740/jule-brand/230009,23,9,2023-01-13,J. Brand,Jule Brand,"LW, ST, LM",81,94,,,19,2002-10-16,177,62,,,,,,,,,,,21,Germany,113004.0,SUB,22.0,Right,4,3,2,High/Medium,Lean (170-185),No,,,"Solid Player, Flair, Speed Dribbler (AI)",87.0,75.0,74.0,80.0,54.0,59.0,76,80,68,79,58,80,60,55,66,85,86,88,74,79,70,68,72,79,55,76,41,47,80,78,56,66.0,50,57,55,8,13,9,13,7,,77+2,77+2,77+2,81,80,80,80,81,80+2,80+2,80+2,80+2,75+2,75+2,75+2,80+2,70+2,64+2,64+2,64+2,70+2,68+2,59+2,59+2,59+2,68+2,18+2,https://cdn.sofifa.net/players/261/740/23_120.png
261781,/player/261781/tessa-wullaert/230009,23,9,2023-01-13,T. Wullaert,Tessa Wullaert,"ST, LW, CAM",81,81,,,29,1993-03-19,168,60,,,,,,,,,,,7,Belgium,113394.0,ST,9.0,Right,4,4,3,High/Low,Lean (170-),No,,,"Leadership, Finesse Shot, Long Shot Taker (AI)",84.0,82.0,79.0,81.0,27.0,67.0,79,84,74,81,79,82,74,78,74,81,82,85,81,81,77,77,73,72,72,81,46,22,84,80,81,83.0,21,24,18,13,7,11,11,10,,81,81,81,82-1,82-1,82-1,82-1,82-1,81,81,81,81,74+3,74+3,74+3,81,57+3,54+3,54+3,54+3,57+3,53+3,45+3,45+3,45+3,53+3,18+3,https://cdn.sofifa.net/players/261/781/23_120.png
264974,/player/264974/coumba-sow/230009,23,9,2023-01-13,C. Sow,Coumba Sow,"LM, ST",81,81,27500000.0,1000.0,27,1994-08-27,179,68,2218.0,Feminine Division 1,1.0,116035.0,Paris W,SUB,18.0,,2019-07-01,2026.0,47,Switzerland,,,,Right,3,3,1,High/Medium,Lean (170-185),No,57800000.0,,,78.0,73.0,78.0,78.0,58.0,76.0,77,78,69,84,66,81,68,65,77,81,79,77,74,78,39,66,69,80,81,70,58,55,83,77,68,73.0,52,62,54,12,12,7,11,6,,77+2,77+2,77+2,79,79,79,79,79,80+1,80+1,80+1,80+1,78+2,78+2,78+2,80+1,71+2,70+2,70+2,70+2,71+2,68+2,64+2,64+2,64+2,68+2,18+2,https://cdn.sofifa.net/players/264/974/23_120.png
264987,/player/264987/eseosa-aigbogun/230009,23,9,2023-01-13,E. Aigbogun,Eseosa Aigbogun,LB,81,81,22500000.0,1000.0,29,1993-05-23,166,56,2218.0,Feminine Division 1,1.0,116035.0,Paris W,LB,23.0,,2018-07-01,2026.0,47,Switzerland,,,,Right,3,2,1,High/Medium,Lean (170-),No,47300000.0,,Speed Dribbler (AI),82.0,56.0,70.0,72.0,79.0,68.0,76,55,61,77,55,68,65,49,69,77,79,84,72,77,71,63,72,77,62,53,70,83,59,57,52,69.0,78,84,80,8,5,12,13,9,,66+2,66+2,66+2,70,68,68,68,70,68+2,68+2,68+2,72+2,71+2,71+2,71+2,72+2,79+2,76+2,76+2,76+2,79+2,79+2,76+2,76+2,76+2,79+2,16+2,https://cdn.sofifa.net/players/264/987/23_120.png
265243,/player/265243/noelle-maritz/230009,23,9,2023-01-13,N. Maritz,Noëlle Maritz,"RB, LB",81,82,27500000.0,1000.0,26,1995-12-23,165,58,2216.0,Women's Super League,1.0,116009.0,Arsenal W,SUB,16.0,,2020-07-10,2024.0,47,Switzerland,,,,Right,4,3,2,High/High,Normal (170-),Yes,59800000.0,,,77.0,54.0,75.0,72.0,80.0,73.0,80,53,76,85,43,65,77,44,75,75,76,78,81,72,79,62,71,77,68,49,80,80,59,62,57,82.0,83,80,79,14,9,7,6,13,,66+2,66+2,66+2,70,67,67,67,70,69+2,69+2,69+2,72+2,72+2,72+2,72+2,72+2,78+2,78+2,78+2,78+2,78+2,79+2,78+2,78+2,78+2,79+2,17+2,https://cdn.sofifa.net/players/265/243/23_120.png
265262,/player/265262/molly-bartrip/230009,23,9,2023-01-13,M. Bartrip,Molly Bartrip,CB,81,85,31500000.0,1000.0,26,1996-06-01,164,58,2216.0,Women's Super League,1.0,116011.0,Tottenham W,LCB,5.0,,2021-07-16,2023.0,14,England,,,,Right,3,2,2,Medium/Medium,Normal (170-),Yes,68500000.0,,Solid Player,69.0,53.0,69.0,69.0,83.0,77.0,60,50,82,81,41,58,65,70,80,81,70,68,70,79,75,66,83,86,70,45,80,81,54,51,70,78.0,86,82,81,11,5,9,9,11,,65+2,65+2,65+2,65,65,65,65,65,66+2,66+2,66+2,68+2,72+2,72+2,72+2,68+2,77+2,80+2,80+2,80+2,77+2,78+2,81+2,81+2,81+2,78+2,17+2,https://cdn.sofifa.net/players/265/262/23_120.png
265271,/player/265271/hayley-ladd/230009,23,9,2023-01-13,H. Ladd,Hayley Ladd,"CDM, CB",81,81,22500000.0,1000.0,28,1993-10-06,172,64,2216.0,Women's Super League,1.0,116012.0,Manchester United W,RDM,12.0,,2019-07-01,2023.0,50,Wales,,,,Right,3,2,2,Medium/Medium,Normal (170-185),No,47300000.0,,,61.0,57.0,73.0,70.0,79.0,78.0,56,57,69,86,61,67,58,55,80,77,59,63,64,74,62,71,75,73,76,46,90,79,59,71,47,75.0,82,79,78,5,5,9,11,8,,66+2,66+2,66+2,66,68,68,68,66,70+2,70+2,70+2,69+2,74+2,74+2,74+2,69+2,74+2,80+1,80+1,80+1,74+2,74+2,78+2,78+2,78+2,74+2,15+2,https://cdn.sofifa.net/players/265/271/23_120.png
265273,/player/265273/katie-zelem/230009,23,9,2023-01-13,K. Zelem,Katie Zelem,"CDM, CM",81,85,32000000.0,1000.0,26,1996-01-20,163,53,2216.0,Women's Super League,1.0,116012.0,Manchester United W,LDM,10.0,,2018-07-01,2024.0,14,England,113002.0,SUB,16.0,Right,3,3,2,Medium/Medium,Normal (170-),Yes,69600000.0,,"Solid Player, Leadership, Long Passer (AI), Long Shot Taker (AI), Playmaker (AI), Outside Foot Shot",69.0,78.0,81.0,77.0,78.0,77.0,75,79,76,81,68,75,87,80,82,82,68,69,66,75,72,80,73,86,73,78,79,74,63,86,86,84.0,82,79,77,5,10,13,7,6,,75+2,75+2,75+2,76,76,76,76,76,77+2,77+2,77+2,77+2,80+2,80+2,80+2,77+2,78+2,80+2,80+2,80+2,78+2,77+2,77+2,77+2,77+2,77+2,15+2,https://cdn.sofifa.net/players/265/273/23_120.png
265293,/player/265293/maya-le-tissier/230009,23,9,2023-01-13,M. Le Tissier,Maya Le Tissier,"CB, RB",81,91,53000000.0,800.0,20,2002-04-18,171,59,2216.0,Women's Super League,1.0,116012.0,Manchester United W,RCB,15.0,,2022-07-21,2025.0,14,England,,,,Right,3,3,2,Medium/Medium,Normal (170-185),Yes,121900000.0,,Solid Player,81.0,58.0,75.0,71.0,82.0,79.0,78,58,80,83,56,65,70,58,80,80,83,79,72,79,66,67,84,88,73,45,79,84,64,58,63,63.0,85,80,79,13,9,12,8,15,,70+2,70+2,70+2,71,70,70,70,71,71+2,71+2,71+2,74+2,74+2,74+2,74+2,74+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,81+2,19+2,https://cdn.sofifa.net/players/265/293/23_120.png
265311,/player/265311/alisha-lehmann/230009,23,9,2023-01-13,A. Lehmann,Alisha Lehmann,RW,81,88,51500000.0,1000.0,23,1999-01-21,165,55,2216.0,Women's Super League,1.0,116015.0,Aston Villa W,RW,7.0,,2021-08-01,2023.0,47,Switzerland,,,,Right,4,4,3,High/High,Normal (170-),Yes,118500000.0,,"Flair, Outside Foot Shot, Technical Dribbler (AI)",80.0,76.0,74.0,82.0,57.0,66.0,81,75,39,75,68,86,74,69,56,83,81,79,82,79,57,79,65,82,55,74,74,47,83,81,78,71.0,54,68,67,14,7,12,14,6,,74+3,74+3,74+3,81,80,80,80,81,79+3,79+3,79+3,80+3,75+3,75+3,75+3,80+3,72+3,67+3,67+3,67+3,72+3,69+3,61+3,61+3,61+3,69+3,18+3,https://cdn.sofifa.net/players/265/311/23_120.png
265319,/player/265319/mayumi-pacheco/230009,23,9,2023-01-13,M. Pacheco,Mayumi Pacheco,LB,81,88,49000000.0,950.0,23,1998-08-25,164,55,2216.0,Women's Super League,1.0,116015.0,Aston Villa W,LB,33.0,,2021-08-16,2023.0,14,England,,,,Left,3,3,2,Medium/Medium,Normal (170-),Yes,112700000.0,,Solid Player,82.0,51.0,75.0,81.0,77.0,76.0,82,46,69,82,48,85,70,69,73,81,80,83,87,78,61,63,76,89,64,46,90,79,63,61,68,63.0,82,76,73,15,14,6,8,12,,67+2,67+2,67+2,74,71,71,71,74,73+2,73+2,73+2,77+2,75+2,75+2,75+2,77+2,81+2,78+2,78+2,78+2,81+2,79+2,77+2,77+2,77+2,79+2,19+2,https://cdn.sofifa.net/players/265/319/23_120.png
265841,/player/265841/dominika-skorvankova/230009,23,9,2023-01-13,D. Škorvánková,Dominika Škorvánková,"CM, LM",81,81,24500000.0,1000.0,30,1991-08-21,163,60,2218.0,Feminine Division 1,1.0,116037.0,Montpellier W,SUB,18.0,,2020-07-01,2023.0,43,Slovakia,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,51500000.0,,"Long Passer (AI), Outside Foot Shot",56.0,72.0,79.0,79.0,72.0,68.0,69,70,58,85,63,81,71,59,82,81,54,57,67,81,77,75,59,82,61,76,72,78,80,85,63,82.0,74,71,68,14,10,14,11,15,,72+2,72+2,72+2,75,77,77,77,75,79+2,79+2,79+2,77+2,81,81,81,77+2,74+2,78+2,78+2,78+2,74+2,72+2,71+2,71+2,71+2,72+2,20+2,https://cdn.sofifa.net/players/265/841/23_120.png
266384,/player/266384/sveindis-jane-jonsdottir/230009,23,9,2023-01-13,S. Jónsdóttir,Sveindís Jane Jónsdóttir,"RW, ST",81,94,,,21,2001-06-05,178,63,,,,,,,,,,,24,Iceland,116428.0,LAM,23.0,Right,3,3,2,Medium/Medium,Lean (170-185),No,,"#Speedster, #Acrobat","Speed Dribbler (AI), Giant Throw-in",92.0,70.0,72.0,81.0,46.0,66.0,80,69,78,81,70,80,73,60,56,83,91,93,89,86,64,71,60,68,73,73,47,50,81,64,59,65.0,27,49,51,9,7,13,7,7,,78+2,78+2,78+2,81,79,79,79,81,78+2,78+2,78+2,79+2,72+2,72+2,72+2,79+2,68+2,61+2,61+2,61+2,68+2,66+2,57+2,57+2,57+2,66+2,16+2,https://cdn.sofifa.net/players/266/384/23_120.png
268303,/player/268303/deyna-castellanos/230009,23,9,2023-01-13,D. Castellanos,Deyna Castellanos,ST,81,90,57500000.0,1000.0,23,1999-04-18,170,63,2216.0,Women's Super League,1.0,116017.0,Manchester City W,RCM,10.0,,2022-07-01,2025.0,61,Venezuela,,,,Right,4,5,3,High/Medium,Normal (170-),No,132300000.0,#Clinical Finisher,"Flair, Outside Foot Shot, Technical Dribbler (AI)",74.0,84.0,69.0,81.0,46.0,67.0,59,86,79,80,81,85,80,73,55,85,75,74,71,73,69,82,59,69,70,83,60,34,85,68,71,70.0,37,53,42,11,7,13,14,9,,81+3,81+3,81+3,79,81,81,81,79,79+3,79+3,79+3,76+3,72+3,72+3,72+3,76+3,61+3,60+3,60+3,60+3,61+3,59+3,56+3,56+3,56+3,59+3,17+3,https://cdn.sofifa.net/players/268/303/23_120.png
226351,/player/226351/kristie-mewis/230009,23,9,2023-01-13,K. Mewis,Kristen Anne Mewis,"CAM, LM",80,80,,,31,1991-02-25,168,64,,,,,,,,,,,95,United States,113009.0,SUB,22.0,Left,3,4,1,Medium/Medium,Normal (170-),No,,,"Speed Dribbler (AI), Power Header, Chip Shot (AI)",85.0,71.0,76.0,79.0,49.0,79.0,67,73,71,79,43,79,68,68,77,83,88,82,82,75,60,68,79,86,73,74,83,47,82,83,75,81.0,48,46,45,17,7,12,13,16,,76+2,76+2,76+2,79,79,79,79,79,80,80,80,79+1,77+2,77+2,77+2,79+1,66+2,67+2,67+2,67+2,66+2,64+2,60+2,60+2,60+2,64+2,20+2,https://cdn.sofifa.net/players/226/351/23_120.png
226354,/player/226354/melanie-leupolz/230009,23,9,2023-01-13,M. Leupolz,Melanie Leupolz,"CM, CDM",80,80,21000000.0,1000.0,28,1994-04-14,172,62,2216.0,Women's Super League,1.0,116010.0,Chelsea W,SUB,8.0,,2020-07-01,2026.0,21,Germany,,,,Right,3,4,3,Medium/High,Normal (170-185),Yes,43100000.0,,"Outside Foot Shot, Technical Dribbler (AI)",84.0,76.0,77.0,82.0,73.0,68.0,69,76,58,83,65,86,80,55,79,81,86,82,82,75,65,77,71,73,69,75,59,76,82,80,71,80.0,75,76,66,15,15,11,12,8,,77+3,77+3,77+3,80,80,80,80,80,81-1,81-1,81-1,80,80,80,80,80,76+3,76+3,76+3,76+3,76+3,75+3,72+3,72+3,72+3,75+3,19+3,https://cdn.sofifa.net/players/226/354/23_120.png
